País,Estado/Región,"C.P./Código Postal","Subtotal del Pedido (y superior)","Precio del envío"
MEX,*,54435,4.0000,2922.0000
MEX,*,54439,4.0000,2922.0000
MEX,*,54440,4.0000,2922.0000
MEX,*,54448,4.0000,2922.0000
MEX,*,54449,4.0000,2922.0000
MEX,*,54455,4.0000,2922.0000
MEX,*,54457,4.0000,2922.0000
MEX,*,54459,4.0000,2922.0000
MEX,*,54460,4.0000,2922.0000
MEX,*,54463,4.0000,2922.0000
MEX,*,54464,4.0000,2922.0000
MEX,*,54466,4.0000,2922.0000
MEX,*,54467,4.0000,2922.0000
MEX,*,54469,4.0000,2922.0000
MEX,*,54470,4.0000,2922.0000
MEX,*,54473,4.0000,2922.0000
MEX,*,54474,4.0000,2922.0000
MEX,*,54475,4.0000,2922.0000
MEX,*,54476,4.0000,2922.0000
MEX,*,54477,4.0000,2922.0000
MEX,*,54480,4.0000,3173.0000
MEX,*,54483,4.0000,3173.0000
MEX,*,54484,4.0000,3173.0000
MEX,*,54485,4.0000,3173.0000
MEX,*,54486,4.0000,3173.0000
MEX,*,54490,4.0000,3173.0000
MEX,*,54493,4.0000,3173.0000
MEX,*,54494,4.0000,3173.0000
MEX,*,54495,4.0000,3173.0000
MEX,*,54539,5.0000,2922.0000
MEX,*,54600,6.0000,2922.0000
MEX,*,54602,6.0000,2922.0000
MEX,*,54603,6.0000,2922.0000
MEX,*,54604,6.0000,2922.0000
MEX,*,54605,6.0000,2922.0000
MEX,*,54607,6.0000,2922.0000
MEX,*,54608,6.0000,2922.0000
MEX,*,54610,6.0000,2922.0000
MEX,*,54614,6.0000,2922.0000
MEX,*,54616,6.0000,2922.0000
MEX,*,54640,6.0000,2922.0000
MEX,*,54645,6.0000,2922.0000
MEX,*,54650,6.0000,2922.0000
MEX,*,54655,6.0000,2922.0000
MEX,*,54656,6.0000,2922.0000
MEX,*,54657,6.0000,2922.0000
MEX,*,54658,6.0000,2922.0000
MEX,*,54660,6.0000,2922.0000
MEX,*,54665,6.0000,2922.0000
MEX,*,54666,6.0000,2922.0000
MEX,*,54667,6.0000,2922.0000
MEX,*,54668,6.0000,2922.0000
MEX,*,54680,6.0000,2922.0000
MEX,*,54683,6.0000,2922.0000
MEX,*,54684,6.0000,2922.0000
MEX,*,54685,6.0000,2922.0000
MEX,*,54687,6.0000,2922.0000
MEX,*,54693,6.0000,2922.0000
MEX,*,54694,6.0000,2922.0000
MEX,*,54695,6.0000,2922.0000
MEX,*,54696,6.0000,2922.0000
MEX,*,54697,6.0000,2922.0000
MEX,*,54700,7.0000,2922.0000
MEX,*,54710,7.0000,2922.0000
MEX,*,54712,7.0000,2922.0000
MEX,*,54713,7.0000,2922.0000
MEX,*,54714,7.0000,2922.0000
MEX,*,54715,7.0000,2922.0000
MEX,*,54716,7.0000,2922.0000
MEX,*,54719,7.0000,2922.0000
MEX,*,54720,7.0000,2922.0000
MEX,*,54725,7.0000,2922.0000
MEX,*,54729,7.0000,2922.0000
MEX,*,54730,7.0000,2922.0000
MEX,*,54740,7.0000,2922.0000
MEX,*,54743,7.0000,2922.0000
MEX,*,54744,7.0000,2922.0000
MEX,*,54745,7.0000,2922.0000
MEX,*,54750,7.0000,2922.0000
MEX,*,54753,7.0000,2922.0000
MEX,*,54759,7.0000,2922.0000
MEX,*,54760,7.0000,2922.0000
MEX,*,54763,7.0000,2922.0000
MEX,*,54764,7.0000,2922.0000
MEX,*,54765,7.0000,2922.0000
MEX,*,54766,7.0000,2922.0000
MEX,*,54767,7.0000,2922.0000
MEX,*,54769,7.0000,2922.0000
MEX,*,54770,7.0000,2922.0000
MEX,*,54783,7.0000,2922.0000
MEX,*,54784,7.0000,2922.0000
MEX,*,54786,7.0000,2922.0000
MEX,*,54800,8.0000,2922.0000
MEX,*,54803,8.0000,2922.0000
MEX,*,54804,8.0000,2922.0000
MEX,*,54805,8.0000,2922.0000
MEX,*,54807,8.0000,2922.0000
MEX,*,54830,8.0000,2922.0000
MEX,*,54831,8.0000,2922.0000
MEX,*,54834,8.0000,2922.0000
MEX,*,54840,8.0000,2922.0000
MEX,*,54850,8.0000,2922.0000
MEX,*,54855,8.0000,2922.0000
MEX,*,54857,8.0000,2922.0000
MEX,*,54858,8.0000,2922.0000
MEX,*,54860,8.0000,2922.0000
MEX,*,54870,8.0000,2922.0000
MEX,*,54875,8.0000,2922.0000
MEX,*,54877,8.0000,2922.0000
MEX,*,54878,8.0000,2922.0000
MEX,*,54879,8.0000,2922.0000
MEX,*,54880,8.0000,2922.0000
MEX,*,54882,8.0000,2922.0000
MEX,*,54883,8.0000,2922.0000
MEX,*,54884,8.0000,2922.0000
MEX,*,54890,8.0000,2922.0000
MEX,*,54893,8.0000,2922.0000
MEX,*,54894,8.0000,2922.0000
MEX,*,54895,8.0000,2922.0000
MEX,*,54900,9.0000,2922.0000
MEX,*,54910,9.0000,2922.0000
MEX,*,54913,9.0000,2922.0000
MEX,*,54914,9.0000,2922.0000
MEX,*,54915,9.0000,2922.0000
MEX,*,54916,9.0000,2922.0000
MEX,*,54918,9.0000,2922.0000
MEX,*,54920,9.0000,2922.0000
MEX,*,54924,9.0000,2922.0000
MEX,*,54925,9.0000,2922.0000
MEX,*,54926,9.0000,2922.0000
MEX,*,54927,9.0000,2922.0000
MEX,*,54929,9.0000,2922.0000
MEX,*,54930,9.0000,2922.0000
MEX,*,54932,9.0000,2922.0000
MEX,*,54933,9.0000,2922.0000
MEX,*,54934,9.0000,2922.0000
MEX,*,54935,9.0000,2922.0000
MEX,*,54938,9.0000,2922.0000
MEX,*,54939,9.0000,2922.0000
MEX,*,54940,9.0000,2922.0000
MEX,*,54942,9.0000,2922.0000
MEX,*,54943,9.0000,2922.0000
MEX,*,54944,9.0000,2922.0000
MEX,*,54945,9.0000,2922.0000
MEX,*,54946,9.0000,2922.0000
MEX,*,54948,9.0000,2922.0000
MEX,*,54949,9.0000,2922.0000
MEX,*,54950,9.0000,2922.0000
MEX,*,54954,9.0000,2922.0000
MEX,*,54955,9.0000,2922.0000
MEX,*,54957,9.0000,2922.0000
MEX,*,54958,9.0000,2922.0000
MEX,*,54959,9.0000,2922.0000
MEX,*,54960,9.0000,2922.0000
MEX,*,54962,9.0000,2922.0000
MEX,*,54963,9.0000,2922.0000
MEX,*,54964,9.0000,2922.0000
MEX,*,54965,9.0000,2922.0000
MEX,*,54966,9.0000,2922.0000
MEX,*,54967,9.0000,2922.0000
MEX,*,54970,9.0000,2922.0000
MEX,*,54972,9.0000,2922.0000
MEX,*,54974,9.0000,2922.0000
MEX,*,54975,9.0000,2922.0000
MEX,*,54976,9.0000,2922.0000
MEX,*,54977,9.0000,2922.0000
MEX,*,54980,9.0000,2922.0000
MEX,*,54983,9.0000,2922.0000
MEX,*,54984,9.0000,2922.0000
MEX,*,54985,9.0000,2922.0000
MEX,*,54986,9.0000,2922.0000
MEX,*,54987,9.0000,2922.0000
MEX,*,54990,9.0000,2922.0000
MEX,*,5500,0.0000,2922.0000
MEX,*,55000,0.0000,2922.0000
MEX,*,55010,0.0000,2922.0000
MEX,*,55014,0.0000,2922.0000
MEX,*,55016,0.0000,2922.0000
MEX,*,55017,0.0000,2922.0000
MEX,*,55018,0.0000,2922.0000
MEX,*,55020,0.0000,2922.0000
MEX,*,55023,0.0000,2922.0000
MEX,*,55024,0.0000,2922.0000
MEX,*,55025,0.0000,2922.0000
MEX,*,55027,0.0000,2922.0000
MEX,*,55028,0.0000,2922.0000
MEX,*,55029,0.0000,2922.0000
MEX,*,55030,0.0000,2922.0000
MEX,*,55036,0.0000,2922.0000
MEX,*,55037,0.0000,2922.0000
MEX,*,55038,0.0000,2922.0000
MEX,*,55039,0.0000,2922.0000
MEX,*,55040,0.0000,2922.0000
MEX,*,55044,0.0000,2922.0000
MEX,*,55050,0.0000,2922.0000
MEX,*,55055,0.0000,2922.0000
MEX,*,55056,0.0000,2922.0000
MEX,*,55057,0.0000,2922.0000
MEX,*,55059,0.0000,2922.0000
MEX,*,55060,0.0000,2922.0000
MEX,*,55063,0.0000,2922.0000
MEX,*,55064,0.0000,2922.0000
MEX,*,55065,0.0000,2922.0000
MEX,*,55066,0.0000,2922.0000
MEX,*,55067,0.0000,2922.0000
MEX,*,55068,0.0000,2922.0000
MEX,*,55069,0.0000,2922.0000
MEX,*,55070,0.0000,2922.0000
MEX,*,55074,0.0000,2922.0000
MEX,*,55075,0.0000,2922.0000
MEX,*,55076,0.0000,2922.0000
MEX,*,55080,0.0000,2922.0000
MEX,*,55084,0.0000,2922.0000
MEX,*,55085,0.0000,2922.0000
MEX,*,55087,0.0000,2922.0000
MEX,*,55090,0.0000,2922.0000
MEX,*,55094,0.0000,2922.0000
MEX,*,55095,0.0000,2922.0000
MEX,*,55100,1.0000,2922.0000
MEX,*,55104,1.0000,2922.0000
MEX,*,55105,1.0000,2922.0000
MEX,*,55107,1.0000,2922.0000
MEX,*,55114,1.0000,2922.0000
MEX,*,55115,1.0000,2922.0000
MEX,*,55117,1.0000,2922.0000
MEX,*,55118,1.0000,2922.0000
MEX,*,55119,1.0000,2922.0000
MEX,*,55120,1.0000,2922.0000
MEX,*,55125,1.0000,2922.0000
MEX,*,55126,1.0000,2922.0000
MEX,*,55127,1.0000,2922.0000
MEX,*,55128,1.0000,2922.0000
MEX,*,55129,1.0000,2922.0000
MEX,*,55130,1.0000,2922.0000
MEX,*,55135,1.0000,2922.0000
MEX,*,55137,1.0000,2922.0000
MEX,*,55138,1.0000,2922.0000
MEX,*,55139,1.0000,2922.0000
MEX,*,55140,1.0000,2922.0000
MEX,*,55146,1.0000,2922.0000
MEX,*,55147,1.0000,2922.0000
MEX,*,55148,1.0000,2922.0000
MEX,*,55149,1.0000,2922.0000
MEX,*,55158,1.0000,2922.0000
MEX,*,55170,1.0000,2922.0000
MEX,*,55176,1.0000,2922.0000
MEX,*,55179,1.0000,2922.0000
MEX,*,55180,1.0000,2922.0000
MEX,*,55187,1.0000,2922.0000
MEX,*,55188,1.0000,2922.0000
MEX,*,55189,1.0000,2922.0000
MEX,*,55190,1.0000,2922.0000
MEX,*,5520,0.0000,2922.0000
MEX,*,55200,2.0000,2922.0000
MEX,*,55210,2.0000,2922.0000
MEX,*,55218,2.0000,2922.0000
MEX,*,55220,2.0000,2922.0000
MEX,*,55230,2.0000,2922.0000
MEX,*,55234,2.0000,2922.0000
MEX,*,55235,2.0000,2922.0000
MEX,*,55236,2.0000,2922.0000
MEX,*,55237,2.0000,2922.0000
MEX,*,55238,2.0000,2922.0000
MEX,*,55240,2.0000,2922.0000
MEX,*,55242,2.0000,2922.0000
MEX,*,55243,2.0000,2922.0000
MEX,*,55244,2.0000,2922.0000
MEX,*,55245,2.0000,2922.0000
MEX,*,55246,2.0000,2922.0000
MEX,*,55247,2.0000,2922.0000
MEX,*,55248,2.0000,2922.0000
MEX,*,55249,2.0000,2922.0000
MEX,*,55260,2.0000,2922.0000
MEX,*,55264,2.0000,2922.0000
MEX,*,55266,2.0000,2922.0000
MEX,*,55267,2.0000,2922.0000
MEX,*,55268,2.0000,2922.0000
MEX,*,55269,2.0000,2922.0000
MEX,*,55270,2.0000,2922.0000
MEX,*,55280,2.0000,2922.0000
MEX,*,55284,2.0000,2922.0000
MEX,*,55287,2.0000,2922.0000
MEX,*,55288,2.0000,2922.0000
MEX,*,55289,2.0000,2922.0000
MEX,*,55290,2.0000,2922.0000
MEX,*,55294,2.0000,2922.0000
MEX,*,55295,2.0000,2922.0000
MEX,*,55296,2.0000,2922.0000
MEX,*,55297,2.0000,2922.0000
MEX,*,55298,2.0000,2922.0000
MEX,*,55299,2.0000,2922.0000
MEX,*,5530,0.0000,2922.0000
MEX,*,55300,3.0000,2922.0000
MEX,*,55308,3.0000,2922.0000
MEX,*,55310,3.0000,2922.0000
MEX,*,55316,3.0000,2922.0000
MEX,*,55317,3.0000,2922.0000
MEX,*,55320,3.0000,2922.0000
MEX,*,55330,3.0000,2922.0000
MEX,*,55338,3.0000,2922.0000
MEX,*,55339,3.0000,2922.0000
MEX,*,55340,3.0000,2922.0000
MEX,*,55347,3.0000,2922.0000
MEX,*,55348,3.0000,2922.0000
MEX,*,55349,3.0000,2922.0000
MEX,*,55360,3.0000,2922.0000
MEX,*,55369,3.0000,2922.0000
MEX,*,55390,3.0000,2922.0000
MEX,*,55400,4.0000,2922.0000
MEX,*,55404,4.0000,2922.0000
MEX,*,55405,4.0000,2922.0000
MEX,*,55407,4.0000,2922.0000
MEX,*,55410,4.0000,2922.0000
MEX,*,55414,4.0000,2922.0000
MEX,*,55415,4.0000,2922.0000
MEX,*,55416,4.0000,2922.0000
MEX,*,55417,4.0000,2922.0000
MEX,*,55418,4.0000,2922.0000
MEX,*,55419,4.0000,2922.0000
MEX,*,55420,4.0000,2922.0000
MEX,*,55425,4.0000,2922.0000
MEX,*,55429,4.0000,2922.0000
MEX,*,55430,4.0000,2922.0000
MEX,*,55450,4.0000,2922.0000
MEX,*,55458,4.0000,2922.0000
MEX,*,55459,4.0000,2922.0000
MEX,*,55490,4.0000,2922.0000
MEX,*,55498,4.0000,2922.0000
MEX,*,55500,5.0000,2922.0000
MEX,*,55506,5.0000,2922.0000
MEX,*,55507,5.0000,2922.0000
MEX,*,55508,5.0000,2922.0000
MEX,*,55509,5.0000,2922.0000
MEX,*,55510,5.0000,2922.0000
MEX,*,55520,5.0000,2922.0000
MEX,*,55530,5.0000,2922.0000
MEX,*,55540,5.0000,2922.0000
MEX,*,55547,5.0000,2922.0000
MEX,*,55548,5.0000,2922.0000
MEX,*,55549,5.0000,2922.0000
MEX,*,55600,6.0000,2922.0000
MEX,*,55603,6.0000,2922.0000
MEX,*,55604,6.0000,2922.0000
MEX,*,55605,6.0000,2922.0000
MEX,*,55606,6.0000,2922.0000
MEX,*,55607,6.0000,2922.0000
MEX,*,55609,6.0000,2922.0000
MEX,*,55610,6.0000,2922.0000
MEX,*,55613,6.0000,2922.0000
MEX,*,55614,6.0000,2922.0000
MEX,*,55615,6.0000,2922.0000
MEX,*,55616,6.0000,2922.0000
MEX,*,55619,6.0000,2922.0000
MEX,*,55620,6.0000,2922.0000
MEX,*,55628,6.0000,2922.0000
MEX,*,55629,6.0000,2922.0000
MEX,*,55630,6.0000,2922.0000
MEX,*,55634,6.0000,2922.0000
MEX,*,55635,6.0000,2922.0000
MEX,*,55636,6.0000,2922.0000
MEX,*,55637,6.0000,2922.0000
MEX,*,55640,6.0000,2922.0000
MEX,*,55643,6.0000,2922.0000
MEX,*,55644,6.0000,2922.0000
MEX,*,55645,6.0000,2922.0000
MEX,*,55646,6.0000,2922.0000
MEX,*,55650,6.0000,3023.0000
MEX,*,55653,6.0000,3023.0000
MEX,*,55654,6.0000,3023.0000
MEX,*,55655,6.0000,3023.0000
MEX,*,55656,6.0000,3023.0000
MEX,*,55657,6.0000,3023.0000
MEX,*,55660,6.0000,3023.0000
MEX,*,55663,6.0000,3023.0000
MEX,*,55664,6.0000,3023.0000
MEX,*,55665,6.0000,3023.0000
MEX,*,55666,6.0000,3023.0000
MEX,*,55667,6.0000,3023.0000
MEX,*,55700,7.0000,2922.0000
MEX,*,55705,7.0000,2922.0000
MEX,*,55707,7.0000,2922.0000
MEX,*,55708,7.0000,2922.0000
MEX,*,55709,7.0000,2922.0000
MEX,*,55710,7.0000,2922.0000
MEX,*,55712,7.0000,2922.0000
MEX,*,55713,7.0000,2922.0000
MEX,*,55714,7.0000,2922.0000
MEX,*,55715,7.0000,2922.0000
MEX,*,55716,7.0000,2922.0000
MEX,*,55717,7.0000,2922.0000
MEX,*,55718,7.0000,2922.0000
MEX,*,55719,7.0000,2922.0000
MEX,*,55720,7.0000,2922.0000
MEX,*,55726,7.0000,2922.0000
MEX,*,55728,7.0000,2922.0000
MEX,*,55729,7.0000,2922.0000
MEX,*,55730,7.0000,2922.0000
MEX,*,55736,7.0000,2922.0000
MEX,*,55737,7.0000,2922.0000
MEX,*,55738,7.0000,2922.0000
MEX,*,55739,7.0000,2922.0000
MEX,*,55740,7.0000,2922.0000
MEX,*,55743,7.0000,2922.0000
MEX,*,55744,7.0000,2922.0000
MEX,*,55745,7.0000,2922.0000
MEX,*,55746,7.0000,2922.0000
MEX,*,55747,7.0000,2922.0000
MEX,*,55748,7.0000,2922.0000
MEX,*,55749,7.0000,2922.0000
MEX,*,55750,7.0000,2922.0000
MEX,*,55752,7.0000,2922.0000
MEX,*,55754,7.0000,2922.0000
MEX,*,55755,7.0000,2922.0000
MEX,*,55757,7.0000,2922.0000
MEX,*,55758,7.0000,2922.0000
MEX,*,55760,7.0000,2922.0000
MEX,*,55763,7.0000,2922.0000
MEX,*,55764,7.0000,2922.0000
MEX,*,55765,7.0000,2922.0000
MEX,*,55766,7.0000,2922.0000
MEX,*,55767,7.0000,2922.0000
MEX,*,55768,7.0000,2922.0000
MEX,*,55769,7.0000,2922.0000
MEX,*,55770,7.0000,2922.0000
MEX,*,55773,7.0000,2922.0000
MEX,*,55776,7.0000,2922.0000
MEX,*,55778,7.0000,2922.0000
MEX,*,55780,7.0000,2922.0000
MEX,*,55783,7.0000,2922.0000
MEX,*,55784,7.0000,2922.0000
MEX,*,55790,7.0000,2922.0000
MEX,*,55793,7.0000,2922.0000
MEX,*,55794,7.0000,2922.0000
MEX,*,55795,7.0000,2922.0000
MEX,*,55796,7.0000,2922.0000
MEX,*,55797,7.0000,2922.0000
MEX,*,55799,7.0000,2922.0000
MEX,*,55800,8.0000,2923.0000
MEX,*,55803,8.0000,2923.0000
MEX,*,55804,8.0000,2923.0000
MEX,*,55805,8.0000,2923.0000
MEX,*,55806,8.0000,2923.0000
MEX,*,55807,8.0000,2923.0000
MEX,*,55810,8.0000,2923.0000
MEX,*,55816,8.0000,2923.0000
MEX,*,55817,8.0000,2923.0000
MEX,*,55820,8.0000,2923.0000
MEX,*,55823,8.0000,2923.0000
MEX,*,55824,8.0000,2923.0000
MEX,*,55825,8.0000,2923.0000
MEX,*,55826,8.0000,2923.0000
MEX,*,55829,8.0000,2923.0000
MEX,*,55830,8.0000,2923.0000
MEX,*,55833,8.0000,2923.0000
MEX,*,55834,8.0000,2923.0000
MEX,*,55835,8.0000,2923.0000
MEX,*,55836,8.0000,2923.0000
MEX,*,55837,8.0000,2923.0000
MEX,*,55838,8.0000,2923.0000
MEX,*,55840,8.0000,2923.0000
MEX,*,55843,8.0000,2923.0000
MEX,*,55844,8.0000,2923.0000
MEX,*,55845,8.0000,2923.0000
MEX,*,55846,8.0000,2923.0000
MEX,*,55847,8.0000,2923.0000
MEX,*,55850,8.0000,2923.0000
MEX,*,55852,8.0000,2923.0000
MEX,*,55853,8.0000,2923.0000
MEX,*,55854,8.0000,2923.0000
MEX,*,55855,8.0000,2923.0000
MEX,*,55856,8.0000,2923.0000
MEX,*,55859,8.0000,2923.0000
MEX,*,55870,8.0000,2923.0000
MEX,*,55873,8.0000,2923.0000
MEX,*,55874,8.0000,2923.0000
MEX,*,55875,8.0000,2923.0000
MEX,*,55876,8.0000,2923.0000
MEX,*,55877,8.0000,2923.0000
MEX,*,55878,8.0000,2923.0000
MEX,*,55880,8.0000,2923.0000
MEX,*,55882,8.0000,2923.0000
MEX,*,55883,8.0000,2923.0000
MEX,*,55884,8.0000,2923.0000
MEX,*,55885,8.0000,2923.0000
MEX,*,55886,8.0000,2923.0000
MEX,*,55887,8.0000,2923.0000
MEX,*,55888,8.0000,2923.0000
MEX,*,55890,8.0000,2923.0000
MEX,*,55893,8.0000,2923.0000
MEX,*,55894,8.0000,2923.0000
MEX,*,55895,8.0000,2923.0000
MEX,*,55899,8.0000,2923.0000
MEX,*,55980,9.0000,2922.0000
MEX,*,55983,9.0000,2922.0000
MEX,*,55984,9.0000,2922.0000
MEX,*,55985,9.0000,2922.0000
MEX,*,55988,9.0000,2922.0000
MEX,*,55989,9.0000,2922.0000
MEX,*,55990,9.0000,2922.0000
MEX,*,55993,9.0000,2922.0000
MEX,*,55994,9.0000,2922.0000
MEX,*,55995,9.0000,2922.0000
MEX,*,55996,9.0000,2922.0000
MEX,*,55997,9.0000,2922.0000
MEX,*,55998,9.0000,2922.0000
MEX,*,5600,0.0000,2922.0000
MEX,*,56000,0.0000,2922.0000
MEX,*,56003,0.0000,2922.0000
MEX,*,56004,0.0000,2922.0000
MEX,*,56005,0.0000,2922.0000
MEX,*,56006,0.0000,2922.0000
MEX,*,56007,0.0000,2922.0000
MEX,*,56010,0.0000,2922.0000
MEX,*,56020,0.0000,2922.0000
MEX,*,56023,0.0000,2922.0000
MEX,*,56024,0.0000,2922.0000
MEX,*,56025,0.0000,2922.0000
MEX,*,56026,0.0000,2922.0000
MEX,*,56027,0.0000,2922.0000
MEX,*,56030,0.0000,2922.0000
MEX,*,56034,0.0000,2922.0000
MEX,*,56035,0.0000,2922.0000
MEX,*,56036,0.0000,2922.0000
MEX,*,56037,0.0000,2922.0000
MEX,*,56038,0.0000,2922.0000
MEX,*,56040,0.0000,2922.0000
MEX,*,56050,0.0000,2922.0000
MEX,*,56053,0.0000,2922.0000
MEX,*,56054,0.0000,2922.0000
MEX,*,56055,0.0000,2922.0000
MEX,*,56056,0.0000,2922.0000
MEX,*,56057,0.0000,2922.0000
MEX,*,56070,0.0000,2922.0000
MEX,*,56074,0.0000,2922.0000
MEX,*,56077,0.0000,2922.0000
MEX,*,56080,0.0000,2922.0000
MEX,*,56083,0.0000,2922.0000
MEX,*,56085,0.0000,2922.0000
MEX,*,56086,0.0000,2922.0000
MEX,*,56087,0.0000,2922.0000
MEX,*,56090,0.0000,2922.0000
MEX,*,56093,0.0000,2922.0000
MEX,*,56094,0.0000,2922.0000
MEX,*,56095,0.0000,2922.0000
MEX,*,56096,0.0000,2922.0000
MEX,*,5610,0.0000,2922.0000
MEX,*,56100,1.0000,2922.0000
MEX,*,56103,1.0000,2922.0000
MEX,*,56105,1.0000,2922.0000
MEX,*,56106,1.0000,2922.0000
MEX,*,56110,1.0000,2922.0000
MEX,*,56120,1.0000,2922.0000
MEX,*,56130,1.0000,2922.0000
MEX,*,56140,1.0000,2922.0000
MEX,*,56150,1.0000,2922.0000
MEX,*,56160,1.0000,2922.0000
MEX,*,56170,1.0000,2922.0000
MEX,*,5619,1.0000,2922.0000
MEX,*,5620,1.0000,2922.0000
MEX,*,56200,2.0000,2922.0000
MEX,*,56203,2.0000,2922.0000
MEX,*,56204,2.0000,2922.0000
MEX,*,56205,2.0000,2922.0000
MEX,*,56207,2.0000,2922.0000
MEX,*,56208,2.0000,2922.0000
MEX,*,56210,2.0000,2922.0000
MEX,*,56213,2.0000,2922.0000
MEX,*,56214,2.0000,2922.0000
MEX,*,56215,2.0000,2922.0000
MEX,*,56216,2.0000,2922.0000
MEX,*,56217,2.0000,2922.0000
MEX,*,56220,2.0000,2922.0000
MEX,*,56223,2.0000,2922.0000
MEX,*,56224,2.0000,2922.0000
MEX,*,56225,2.0000,2922.0000
MEX,*,56226,2.0000,2922.0000
MEX,*,56227,2.0000,2922.0000
MEX,*,56230,2.0000,2922.0000
MEX,*,56233,2.0000,2922.0000
MEX,*,56235,2.0000,2922.0000
MEX,*,56236,2.0000,2922.0000
MEX,*,56237,2.0000,2922.0000
MEX,*,56240,2.0000,2922.0000
MEX,*,56243,2.0000,2922.0000
MEX,*,56244,2.0000,2922.0000
MEX,*,56245,2.0000,2922.0000
MEX,*,56246,2.0000,2922.0000
MEX,*,56247,2.0000,2922.0000
MEX,*,56250,2.0000,2922.0000
MEX,*,56253,2.0000,2922.0000
MEX,*,56254,2.0000,2922.0000
MEX,*,56255,2.0000,2922.0000
MEX,*,56256,2.0000,2922.0000
MEX,*,56257,2.0000,2922.0000
MEX,*,56260,2.0000,2922.0000
MEX,*,56263,2.0000,2922.0000
MEX,*,56264,2.0000,2922.0000
MEX,*,56265,2.0000,2922.0000
MEX,*,56266,2.0000,2922.0000
MEX,*,56267,2.0000,2922.0000
MEX,*,56270,2.0000,2922.0000
MEX,*,56272,2.0000,2922.0000
MEX,*,56273,2.0000,2922.0000
MEX,*,56274,2.0000,2922.0000
MEX,*,56280,2.0000,2922.0000
MEX,*,56300,3.0000,2922.0000
MEX,*,56303,3.0000,2922.0000
MEX,*,56304,3.0000,2922.0000
MEX,*,56305,3.0000,2922.0000
MEX,*,56306,3.0000,2922.0000
MEX,*,56310,3.0000,2922.0000
MEX,*,56313,3.0000,2922.0000
MEX,*,56314,3.0000,2922.0000
MEX,*,56315,3.0000,2922.0000
MEX,*,56330,3.0000,2922.0000
MEX,*,56333,3.0000,2922.0000
MEX,*,56334,3.0000,2922.0000
MEX,*,56335,3.0000,2922.0000
MEX,*,56337,3.0000,2922.0000
MEX,*,56338,3.0000,2922.0000
MEX,*,56340,3.0000,2922.0000
MEX,*,56343,3.0000,2922.0000
MEX,*,56344,3.0000,2922.0000
MEX,*,56346,3.0000,2922.0000
MEX,*,56350,3.0000,2922.0000
MEX,*,56353,3.0000,2922.0000
MEX,*,56356,3.0000,2922.0000
MEX,*,56360,3.0000,2922.0000
MEX,*,56363,3.0000,2922.0000
MEX,*,56366,3.0000,2922.0000
MEX,*,56370,3.0000,2922.0000
MEX,*,56373,3.0000,2922.0000
MEX,*,56375,3.0000,2922.0000
MEX,*,56376,3.0000,2922.0000
MEX,*,56377,3.0000,2922.0000
MEX,*,56380,3.0000,2922.0000
MEX,*,56383,3.0000,2922.0000
MEX,*,56384,3.0000,2922.0000
MEX,*,56386,3.0000,2922.0000
MEX,*,56387,3.0000,2922.0000
MEX,*,56390,3.0000,2922.0000
MEX,*,56396,3.0000,2922.0000
MEX,*,56400,4.0000,2922.0000
MEX,*,56410,4.0000,2922.0000
MEX,*,56420,4.0000,2922.0000
MEX,*,56428,4.0000,2922.0000
MEX,*,56429,4.0000,2922.0000
MEX,*,56430,4.0000,2922.0000
MEX,*,56440,4.0000,2922.0000
MEX,*,56490,4.0000,2922.0000
MEX,*,56495,4.0000,2922.0000
MEX,*,56500,5.0000,2922.0000
MEX,*,56505,5.0000,2922.0000
MEX,*,56507,5.0000,2922.0000
MEX,*,56508,5.0000,2922.0000
MEX,*,56509,5.0000,2922.0000
MEX,*,56510,5.0000,2922.0000
MEX,*,56512,5.0000,2922.0000
MEX,*,56513,5.0000,2922.0000
MEX,*,56514,5.0000,2922.0000
MEX,*,56515,5.0000,2922.0000
MEX,*,56516,5.0000,2922.0000
MEX,*,56520,5.0000,2922.0000
MEX,*,56524,5.0000,2922.0000
MEX,*,56525,5.0000,2922.0000
MEX,*,56526,5.0000,2922.0000
MEX,*,56527,5.0000,2922.0000
MEX,*,56528,5.0000,2922.0000
MEX,*,56529,5.0000,2922.0000
MEX,*,56530,5.0000,2922.0000
MEX,*,56535,5.0000,2922.0000
MEX,*,56536,5.0000,2922.0000
MEX,*,56537,5.0000,2922.0000
MEX,*,56538,5.0000,2922.0000
MEX,*,56539,5.0000,2922.0000
MEX,*,56540,5.0000,2922.0000
MEX,*,56550,5.0000,2922.0000
MEX,*,56553,5.0000,2922.0000
MEX,*,56555,5.0000,2922.0000
MEX,*,56556,5.0000,2922.0000
MEX,*,56558,5.0000,2922.0000
MEX,*,56560,5.0000,2922.0000
MEX,*,56563,5.0000,2922.0000
MEX,*,56564,5.0000,2922.0000
MEX,*,56565,5.0000,2922.0000
MEX,*,56566,5.0000,2922.0000
MEX,*,56567,5.0000,2922.0000
MEX,*,56568,5.0000,2922.0000
MEX,*,56569,5.0000,2922.0000
MEX,*,56570,5.0000,2922.0000
MEX,*,56576,5.0000,2922.0000
MEX,*,56577,5.0000,2922.0000
MEX,*,56579,5.0000,2922.0000
MEX,*,56580,5.0000,2922.0000
MEX,*,56584,5.0000,2922.0000
MEX,*,56585,5.0000,2922.0000
MEX,*,56586,5.0000,2922.0000
