País,Estado/Región,C.P./Código Postal,Subtotal del Pedido (y superior),Precio del envío
MEX,*,42854,0.0000,499.0000
MEX,*,42855,0.0000,499.0000
MEX,*,42858,0.0000,499.0000
MEX,*,42860,0.0000,499.0000
MEX,*,42863,0.0000,499.0000
MEX,*,42865,0.0000,499.0000
MEX,*,42866,0.0000,499.0000
MEX,*,42870,0.0000,499.0000
MEX,*,42873,0.0000,499.0000
MEX,*,42874,0.0000,499.0000
MEX,*,42875,0.0000,499.0000
MEX,*,42876,0.0000,499.0000
MEX,*,42880,0.0000,499.0000
MEX,*,42883,0.0000,499.0000
MEX,*,42884,0.0000,499.0000
MEX,*,42885,0.0000,499.0000
MEX,*,42890,0.0000,499.0000
MEX,*,42893,0.0000,499.0000
MEX,*,42894,0.0000,499.0000
MEX,*,42895,0.0000,499.0000
MEX,*,42980,0.0000,1700.0000
MEX,*,42982,0.0000,1700.0000
MEX,*,42985,0.0000,1700.0000
MEX,*,42986,0.0000,1700.0000
MEX,*,42987,0.0000,1700.0000
MEX,*,42988,0.0000,1700.0000
MEX,*,42990,0.0000,1700.0000
MEX,*,42992,0.0000,1700.0000
MEX,*,42993,0.0000,1700.0000
MEX,*,42994,0.0000,1700.0000
MEX,*,42995,0.0000,1700.0000
MEX,*,42996,0.0000,1700.0000
MEX,*,04300,0.0000,399.0000
MEX,*,04307,0.0000,399.0000
MEX,*,04309,0.0000,399.0000
MEX,*,04310,0.0000,399.0000
MEX,*,04317,0.0000,399.0000
MEX,*,04318,0.0000,399.0000
MEX,*,04319,0.0000,399.0000
MEX,*,04320,0.0000,399.0000
MEX,*,04326,0.0000,399.0000
MEX,*,04327,0.0000,399.0000
MEX,*,04330,0.0000,399.0000
MEX,*,04336,0.0000,399.0000
MEX,*,04337,0.0000,399.0000
MEX,*,04338,0.0000,399.0000
MEX,*,04340,0.0000,399.0000
MEX,*,04350,0.0000,399.0000
MEX,*,04359,0.0000,399.0000
MEX,*,04360,0.0000,399.0000
MEX,*,43624,0.0000,998.0000
MEX,*,43625,0.0000,998.0000
MEX,*,43626,0.0000,998.0000
MEX,*,43627,0.0000,998.0000
MEX,*,43628,0.0000,998.0000
MEX,*,43629,0.0000,998.0000
MEX,*,43630,0.0000,998.0000
MEX,*,43632,0.0000,998.0000
MEX,*,43633,0.0000,998.0000
MEX,*,43640,0.0000,998.0000
MEX,*,43642,0.0000,998.0000
MEX,*,43644,0.0000,998.0000
MEX,*,43645,0.0000,998.0000
MEX,*,43646,0.0000,998.0000
MEX,*,43648,0.0000,998.0000
MEX,*,43649,0.0000,998.0000
MEX,*,43650,0.0000,998.0000
MEX,*,43659,0.0000,998.0000
MEX,*,43660,0.0000,998.0000
MEX,*,43669,0.0000,998.0000
MEX,*,43670,0.0000,998.0000
MEX,*,43673,0.0000,998.0000
MEX,*,43679,0.0000,998.0000
MEX,*,04368,0.0000,399.0000
MEX,*,43680,0.0000,998.0000
MEX,*,43684,0.0000,998.0000
MEX,*,43685,0.0000,998.0000
MEX,*,43688,0.0000,998.0000
MEX,*,43689,0.0000,998.0000
MEX,*,04369,0.0000,399.0000
MEX,*,43690,0.0000,998.0000
MEX,*,43695,0.0000,998.0000
MEX,*,43696,0.0000,998.0000
MEX,*,43697,0.0000,998.0000
MEX,*,43698,0.0000,998.0000
MEX,*,43699,0.0000,998.0000
MEX,*,04370,0.0000,399.0000
MEX,*,43700,0.0000,998.0000
MEX,*,43703,0.0000,998.0000
MEX,*,43704,0.0000,998.0000
MEX,*,43705,0.0000,998.0000
MEX,*,43707,0.0000,998.0000
MEX,*,43709,0.0000,998.0000
MEX,*,43710,0.0000,998.0000
MEX,*,43713,0.0000,998.0000
MEX,*,43715,0.0000,998.0000
MEX,*,04380,0.0000,399.0000
MEX,*,43800,0.0000,399.0000
MEX,*,43802,0.0000,399.0000
MEX,*,43803,0.0000,399.0000
MEX,*,43804,0.0000,399.0000
MEX,*,43806,0.0000,399.0000
MEX,*,43807,0.0000,399.0000
MEX,*,43808,0.0000,399.0000
MEX,*,43810,0.0000,399.0000
MEX,*,43815,0.0000,399.0000
MEX,*,43816,0.0000,399.0000
MEX,*,43820,0.0000,399.0000
MEX,*,43823,0.0000,399.0000
MEX,*,43824,0.0000,399.0000
MEX,*,43825,0.0000,399.0000
MEX,*,43826,0.0000,399.0000
MEX,*,04390,0.0000,399.0000
MEX,*,43970,0.0000,750.0000
MEX,*,43971,0.0000,750.0000
MEX,*,43972,0.0000,750.0000
MEX,*,43973,0.0000,750.0000
MEX,*,43974,0.0000,750.0000
MEX,*,43975,0.0000,750.0000
MEX,*,43976,0.0000,750.0000
MEX,*,43977,0.0000,750.0000
MEX,*,43980,0.0000,750.0000
MEX,*,43983,0.0000,750.0000
MEX,*,43984,0.0000,750.0000
MEX,*,43985,0.0000,750.0000
MEX,*,43986,0.0000,750.0000
MEX,*,43987,0.0000,750.0000
MEX,*,43988,0.0000,750.0000
MEX,*,43990,0.0000,750.0000
MEX,*,43991,0.0000,750.0000
MEX,*,43993,0.0000,750.0000
MEX,*,43994,0.0000,750.0000
MEX,*,43995,0.0000,750.0000
MEX,*,43996,0.0000,750.0000
MEX,*,43997,0.0000,750.0000
MEX,*,43998,0.0000,750.0000
MEX,*,04400,0.0000,399.0000
MEX,*,04410,0.0000,399.0000
MEX,*,04420,0.0000,399.0000
MEX,*,04440,0.0000,399.0000
MEX,*,04450,0.0000,399.0000
MEX,*,04460,0.0000,399.0000
MEX,*,04470,0.0000,399.0000
MEX,*,04480,0.0000,399.0000
MEX,*,04489,0.0000,399.0000
MEX,*,04490,0.0000,399.0000
MEX,*,04500,0.0000,399.0000
MEX,*,04510,0.0000,399.0000
MEX,*,04513,0.0000,399.0000
MEX,*,04519,0.0000,399.0000
MEX,*,04530,0.0000,399.0000
MEX,*,04535,0.0000,399.0000
MEX,*,04600,0.0000,399.0000
MEX,*,04610,0.0000,399.0000
MEX,*,04620,0.0000,399.0000
MEX,*,04630,0.0000,399.0000
MEX,*,04640,0.0000,399.0000
MEX,*,04650,0.0000,399.0000
MEX,*,04660,0.0000,399.0000
MEX,*,04700,0.0000,399.0000
MEX,*,04710,0.0000,399.0000
MEX,*,04718,0.0000,399.0000
MEX,*,04719,0.0000,399.0000
MEX,*,04720,0.0000,399.0000
MEX,*,04729,0.0000,399.0000
MEX,*,04730,0.0000,399.0000
MEX,*,04738,0.0000,399.0000
MEX,*,04739,0.0000,399.0000
MEX,*,04800,0.0000,399.0000
MEX,*,04810,0.0000,399.0000
MEX,*,04815,0.0000,399.0000
MEX,*,04830,0.0000,399.0000
MEX,*,04840,0.0000,399.0000
MEX,*,04843,0.0000,399.0000
MEX,*,04849,0.0000,399.0000
MEX,*,04850,0.0000,399.0000
MEX,*,04859,0.0000,399.0000
MEX,*,04870,0.0000,399.0000
MEX,*,04890,0.0000,399.0000
MEX,*,04899,0.0000,399.0000
MEX,*,04908,0.0000,399.0000
MEX,*,04909,0.0000,399.0000
MEX,*,04910,0.0000,399.0000
MEX,*,04918,0.0000,399.0000
MEX,*,04919,0.0000,399.0000
MEX,*,04920,0.0000,399.0000
MEX,*,04921,0.0000,399.0000
MEX,*,04929,0.0000,399.0000
MEX,*,04930,0.0000,399.0000
MEX,*,04938,0.0000,399.0000
MEX,*,04939,0.0000,399.0000
MEX,*,04940,0.0000,399.0000
MEX,*,04950,0.0000,399.0000
MEX,*,04960,0.0000,399.0000
MEX,*,04970,0.0000,399.0000
MEX,*,04980,0.0000,399.0000
MEX,*,05000,0.0000,399.0000
MEX,*,50000,0.0000,399.0000
MEX,*,50009,0.0000,399.0000
MEX,*,50010,0.0000,399.0000
MEX,*,50016,0.0000,399.0000
MEX,*,50017,0.0000,399.0000
MEX,*,50018,0.0000,399.0000
MEX,*,50019,0.0000,399.0000
MEX,*,50020,0.0000,399.0000
MEX,*,50026,0.0000,399.0000
MEX,*,50039,0.0000,399.0000
MEX,*,50040,0.0000,399.0000
MEX,*,50050,0.0000,399.0000
MEX,*,50060,0.0000,399.0000
MEX,*,50069,0.0000,399.0000
MEX,*,50070,0.0000,399.0000
MEX,*,50071,0.0000,399.0000
MEX,*,50075,0.0000,399.0000
MEX,*,50076,0.0000,399.0000
MEX,*,50080,0.0000,399.0000
MEX,*,05009,0.0000,399.0000
MEX,*,50090,0.0000,399.0000
MEX,*,05010,0.0000,399.0000
MEX,*,50100,0.0000,399.0000
MEX,*,50103,0.0000,399.0000
MEX,*,50110,0.0000,399.0000
MEX,*,50115,0.0000,399.0000
MEX,*,50120,0.0000,399.0000
MEX,*,50122,0.0000,399.0000
MEX,*,50123,0.0000,399.0000
MEX,*,50130,0.0000,399.0000
MEX,*,50140,0.0000,399.0000
MEX,*,50150,0.0000,399.0000
MEX,*,50160,0.0000,399.0000
MEX,*,50168,0.0000,399.0000
MEX,*,50170,0.0000,399.0000
MEX,*,50180,0.0000,399.0000
MEX,*,50190,0.0000,399.0000
MEX,*,05020,0.0000,399.0000
MEX,*,50200,0.0000,399.0000
MEX,*,50203,0.0000,399.0000
MEX,*,50205,0.0000,399.0000
MEX,*,50206,0.0000,399.0000
MEX,*,50209,0.0000,399.0000
MEX,*,50210,0.0000,399.0000
MEX,*,50214,0.0000,399.0000
MEX,*,50220,0.0000,399.0000
MEX,*,50223,0.0000,399.0000
MEX,*,50225,0.0000,399.0000
MEX,*,50226,0.0000,399.0000
MEX,*,50227,0.0000,399.0000
MEX,*,50228,0.0000,399.0000
MEX,*,50230,0.0000,399.0000
MEX,*,50233,0.0000,399.0000
MEX,*,50235,0.0000,399.0000
MEX,*,50236,0.0000,399.0000
MEX,*,50240,0.0000,399.0000
MEX,*,50245,0.0000,399.0000
MEX,*,50246,0.0000,399.0000
MEX,*,50250,0.0000,399.0000
MEX,*,50253,0.0000,399.0000
MEX,*,50254,0.0000,399.0000
MEX,*,50255,0.0000,399.0000
MEX,*,50256,0.0000,399.0000
MEX,*,50257,0.0000,399.0000
MEX,*,50258,0.0000,399.0000
MEX,*,50260,0.0000,399.0000
MEX,*,50263,0.0000,399.0000
MEX,*,50264,0.0000,399.0000
MEX,*,50265,0.0000,399.0000
MEX,*,50266,0.0000,399.0000
MEX,*,50270,0.0000,399.0000
MEX,*,50273,0.0000,399.0000
MEX,*,50274,0.0000,399.0000
MEX,*,50280,0.0000,399.0000
MEX,*,50283,0.0000,399.0000
MEX,*,50284,0.0000,399.0000
MEX,*,50285,0.0000,399.0000
MEX,*,50286,0.0000,399.0000
MEX,*,50290,0.0000,399.0000
MEX,*,50293,0.0000,399.0000
MEX,*,50294,0.0000,399.0000
MEX,*,50295,0.0000,399.0000
MEX,*,05030,0.0000,399.0000
MEX,*,05039,0.0000,399.0000
MEX,*,05050,0.0000,399.0000
MEX,*,05060,0.0000,399.0000
MEX,*,50900,0.0000,399.0000
MEX,*,50903,0.0000,399.0000
MEX,*,50904,0.0000,399.0000
MEX,*,50906,0.0000,399.0000
MEX,*,50920,0.0000,399.0000
MEX,*,50933,0.0000,399.0000
MEX,*,50934,0.0000,399.0000
MEX,*,50935,0.0000,399.0000
MEX,*,50940,0.0000,399.0000
MEX,*,50943,0.0000,399.0000
MEX,*,05100,0.0000,399.0000
MEX,*,05110,0.0000,399.0000
MEX,*,05118,0.0000,399.0000
MEX,*,05119,0.0000,399.0000
MEX,*,05120,0.0000,399.0000
MEX,*,05126,0.0000,399.0000
MEX,*,05128,0.0000,399.0000
MEX,*,05129,0.0000,399.0000
MEX,*,05130,0.0000,399.0000
MEX,*,51350,0.0000,399.0000
MEX,*,51354,0.0000,399.0000
MEX,*,51355,0.0000,399.0000
MEX,*,51356,0.0000,399.0000
MEX,*,51357,0.0000,399.0000
MEX,*,51360,0.0000,399.0000
MEX,*,51364,0.0000,399.0000
MEX,*,51366,0.0000,399.0000
MEX,*,51367,0.0000,399.0000
MEX,*,51370,0.0000,399.0000
MEX,*,51373,0.0000,399.0000
MEX,*,51374,0.0000,399.0000
MEX,*,51375,0.0000,399.0000
MEX,*,51380,0.0000,399.0000
MEX,*,51383,0.0000,399.0000
MEX,*,51384,0.0000,399.0000
MEX,*,51385,0.0000,399.0000
MEX,*,51386,0.0000,399.0000
MEX,*,51390,0.0000,399.0000
MEX,*,51393,0.0000,399.0000
MEX,*,05200,0.0000,399.0000
MEX,*,52000,0.0000,399.0000
MEX,*,52004,0.0000,399.0000
MEX,*,52005,0.0000,399.0000
MEX,*,52006,0.0000,399.0000
MEX,*,52010,0.0000,399.0000
MEX,*,52020,0.0000,399.0000
MEX,*,52030,0.0000,399.0000
MEX,*,52040,0.0000,399.0000
MEX,*,52043,0.0000,399.0000
MEX,*,52044,0.0000,399.0000
MEX,*,52045,0.0000,399.0000
MEX,*,52046,0.0000,399.0000
MEX,*,52047,0.0000,399.0000
MEX,*,52050,0.0000,399.0000
MEX,*,52054,0.0000,399.0000
MEX,*,52055,0.0000,399.0000
MEX,*,52059,0.0000,399.0000
MEX,*,52060,0.0000,399.0000
MEX,*,52063,0.0000,399.0000
MEX,*,52100,0.0000,399.0000
MEX,*,52104,0.0000,399.0000
MEX,*,52105,0.0000,399.0000
MEX,*,52106,0.0000,399.0000
MEX,*,52107,0.0000,399.0000
MEX,*,52110,0.0000,399.0000
MEX,*,52120,0.0000,399.0000
MEX,*,05214,0.0000,399.0000
MEX,*,52140,0.0000,399.0000
MEX,*,52143,0.0000,399.0000
MEX,*,52144,0.0000,399.0000
MEX,*,52145,0.0000,399.0000
MEX,*,52146,0.0000,399.0000
MEX,*,52147,0.0000,399.0000
MEX,*,52148,0.0000,399.0000
MEX,*,52149,0.0000,399.0000
MEX,*,52150,0.0000,399.0000
MEX,*,52154,0.0000,399.0000
MEX,*,52155,0.0000,399.0000
MEX,*,52156,0.0000,399.0000
MEX,*,52157,0.0000,399.0000
MEX,*,52158,0.0000,399.0000
MEX,*,52159,0.0000,399.0000
MEX,*,52160,0.0000,399.0000
MEX,*,52161,0.0000,399.0000
MEX,*,52163,0.0000,399.0000
MEX,*,52164,0.0000,399.0000
MEX,*,52165,0.0000,399.0000
MEX,*,52166,0.0000,399.0000
MEX,*,52167,0.0000,399.0000
MEX,*,52168,0.0000,399.0000
MEX,*,52169,0.0000,399.0000
MEX,*,52170,0.0000,399.0000
MEX,*,52172,0.0000,399.0000
MEX,*,52175,0.0000,399.0000
MEX,*,52176,0.0000,399.0000
MEX,*,52177,0.0000,399.0000
MEX,*,52178,0.0000,399.0000
MEX,*,52179,0.0000,399.0000
MEX,*,52180,0.0000,399.0000
MEX,*,52182,0.0000,399.0000
MEX,*,52183,0.0000,399.0000
MEX,*,52185,0.0000,399.0000
MEX,*,52187,0.0000,399.0000
MEX,*,05219,0.0000,399.0000
MEX,*,05220,0.0000,399.0000
MEX,*,52200,0.0000,399.0000
MEX,*,52203,0.0000,399.0000
MEX,*,52204,0.0000,399.0000
MEX,*,52205,0.0000,399.0000
MEX,*,52210,0.0000,399.0000
MEX,*,52213,0.0000,399.0000
MEX,*,52214,0.0000,399.0000
MEX,*,52215,0.0000,399.0000
MEX,*,52220,0.0000,399.0000
MEX,*,52223,0.0000,399.0000
MEX,*,52224,0.0000,399.0000
MEX,*,52225,0.0000,399.0000
MEX,*,52226,0.0000,399.0000
MEX,*,52227,0.0000,399.0000
MEX,*,52228,0.0000,399.0000
MEX,*,52230,0.0000,399.0000
MEX,*,52233,0.0000,399.0000
MEX,*,52234,0.0000,399.0000
MEX,*,52235,0.0000,399.0000
MEX,*,52236,0.0000,399.0000
MEX,*,52240,0.0000,399.0000
MEX,*,52242,0.0000,399.0000
MEX,*,52243,0.0000,399.0000
MEX,*,52250,0.0000,399.0000
MEX,*,52253,0.0000,399.0000
MEX,*,52254,0.0000,399.0000
MEX,*,52280,0.0000,399.0000
MEX,*,52282,0.0000,399.0000
MEX,*,52286,0.0000,399.0000
MEX,*,52290,0.0000,399.0000
MEX,*,05230,0.0000,399.0000
MEX,*,52300,0.0000,399.0000
MEX,*,52360,0.0000,399.0000
MEX,*,52363,0.0000,399.0000
MEX,*,52364,0.0000,399.0000
MEX,*,52365,0.0000,399.0000
MEX,*,52366,0.0000,399.0000
MEX,*,52367,0.0000,399.0000
MEX,*,05238,0.0000,399.0000
MEX,*,05240,0.0000,399.0000
MEX,*,05249,0.0000,399.0000
MEX,*,05260,0.0000,399.0000
MEX,*,52600,0.0000,399.0000
MEX,*,05268,0.0000,399.0000
MEX,*,05269,0.0000,399.0000
MEX,*,05270,0.0000,399.0000
MEX,*,52740,0.0000,399.0000
MEX,*,52743,0.0000,399.0000
MEX,*,52750,0.0000,399.0000
MEX,*,52753,0.0000,399.0000
MEX,*,52754,0.0000,399.0000
MEX,*,52755,0.0000,399.0000
MEX,*,52756,0.0000,399.0000
MEX,*,52757,0.0000,399.0000
MEX,*,52760,0.0000,399.0000
MEX,*,52763,0.0000,399.0000
MEX,*,52764,0.0000,399.0000
MEX,*,52765,0.0000,399.0000
MEX,*,52766,0.0000,399.0000
MEX,*,52767,0.0000,399.0000
MEX,*,52768,0.0000,399.0000
MEX,*,52769,0.0000,399.0000
MEX,*,52770,0.0000,399.0000
MEX,*,52773,0.0000,399.0000
MEX,*,52774,0.0000,399.0000
MEX,*,52775,0.0000,399.0000
MEX,*,52776,0.0000,399.0000
MEX,*,52777,0.0000,399.0000
MEX,*,52778,0.0000,399.0000
MEX,*,52779,0.0000,399.0000
MEX,*,52780,0.0000,399.0000
MEX,*,52783,0.0000,399.0000
MEX,*,52784,0.0000,399.0000
MEX,*,52785,0.0000,399.0000
MEX,*,52786,0.0000,399.0000
MEX,*,52787,0.0000,399.0000
MEX,*,52788,0.0000,399.0000
MEX,*,52789,0.0000,399.0000
MEX,*,52790,0.0000,399.0000
MEX,*,52793,0.0000,399.0000
MEX,*,52794,0.0000,399.0000
MEX,*,52795,0.0000,399.0000
MEX,*,52796,0.0000,399.0000
MEX,*,52797,0.0000,399.0000
MEX,*,52798,0.0000,399.0000
MEX,*,52799,0.0000,399.0000
MEX,*,05280,0.0000,399.0000
MEX,*,52900,0.0000,399.0000
MEX,*,52909,0.0000,399.0000
MEX,*,52910,0.0000,399.0000
MEX,*,52915,0.0000,399.0000
MEX,*,52916,0.0000,399.0000
MEX,*,52918,0.0000,399.0000
MEX,*,52919,0.0000,399.0000
MEX,*,52920,0.0000,399.0000
MEX,*,52923,0.0000,399.0000
MEX,*,52924,0.0000,399.0000
MEX,*,52925,0.0000,399.0000
MEX,*,52926,0.0000,399.0000
MEX,*,52927,0.0000,399.0000
MEX,*,52928,0.0000,399.0000
MEX,*,52929,0.0000,399.0000
MEX,*,52930,0.0000,399.0000
MEX,*,52934,0.0000,399.0000
MEX,*,52936,0.0000,399.0000
MEX,*,52937,0.0000,399.0000
MEX,*,52938,0.0000,399.0000
MEX,*,52939,0.0000,399.0000
MEX,*,52940,0.0000,399.0000
MEX,*,52945,0.0000,399.0000
MEX,*,52946,0.0000,399.0000
MEX,*,52947,0.0000,399.0000
MEX,*,52948,0.0000,399.0000
MEX,*,52949,0.0000,399.0000
MEX,*,52950,0.0000,399.0000
MEX,*,52953,0.0000,399.0000
MEX,*,52956,0.0000,399.0000
MEX,*,52957,0.0000,399.0000
MEX,*,52958,0.0000,399.0000
MEX,*,52959,0.0000,399.0000
MEX,*,52960,0.0000,399.0000
MEX,*,52965,0.0000,399.0000
MEX,*,52966,0.0000,399.0000
MEX,*,52967,0.0000,399.0000
MEX,*,52968,0.0000,399.0000
MEX,*,52970,0.0000,399.0000
MEX,*,52975,0.0000,399.0000
MEX,*,52976,0.0000,399.0000
MEX,*,52977,0.0000,399.0000
MEX,*,52978,0.0000,399.0000
MEX,*,52979,0.0000,399.0000
MEX,*,52980,0.0000,399.0000
MEX,*,52985,0.0000,399.0000
MEX,*,52986,0.0000,399.0000
MEX,*,52987,0.0000,399.0000
MEX,*,52988,0.0000,399.0000
MEX,*,52989,0.0000,399.0000
MEX,*,52990,0.0000,399.0000
MEX,*,52994,0.0000,399.0000
MEX,*,52995,0.0000,399.0000
MEX,*,52996,0.0000,399.0000
MEX,*,52997,0.0000,399.0000
MEX,*,52998,0.0000,399.0000
MEX,*,53000,0.0000,399.0000
MEX,*,53010,0.0000,399.0000
MEX,*,53030,0.0000,399.0000
MEX,*,53040,0.0000,399.0000
MEX,*,53050,0.0000,399.0000
MEX,*,53060,0.0000,399.0000
MEX,*,53070,0.0000,399.0000
MEX,*,05310,0.0000,399.0000
MEX,*,53100,0.0000,399.0000
MEX,*,53110,0.0000,399.0000
MEX,*,53115,0.0000,399.0000
MEX,*,53116,0.0000,399.0000
MEX,*,53117,0.0000,399.0000
MEX,*,53119,0.0000,399.0000
MEX,*,53120,0.0000,399.0000
MEX,*,53124,0.0000,399.0000
MEX,*,53125,0.0000,399.0000
MEX,*,53126,0.0000,399.0000
MEX,*,53127,0.0000,399.0000
MEX,*,53128,0.0000,399.0000
MEX,*,53129,0.0000,399.0000
MEX,*,53130,0.0000,399.0000
MEX,*,53138,0.0000,399.0000
MEX,*,53140,0.0000,399.0000
MEX,*,53150,0.0000,399.0000
MEX,*,53160,0.0000,399.0000
MEX,*,53170,0.0000,399.0000
MEX,*,53177,0.0000,399.0000
MEX,*,53178,0.0000,399.0000
MEX,*,53179,0.0000,399.0000
MEX,*,05320,0.0000,399.0000
MEX,*,53200,0.0000,399.0000
MEX,*,53215,0.0000,399.0000
MEX,*,53216,0.0000,399.0000
MEX,*,53217,0.0000,399.0000
MEX,*,53218,0.0000,399.0000
MEX,*,53219,0.0000,399.0000
MEX,*,53220,0.0000,399.0000
MEX,*,53224,0.0000,399.0000
MEX,*,53227,0.0000,399.0000
MEX,*,53228,0.0000,399.0000
MEX,*,53229,0.0000,399.0000
MEX,*,53230,0.0000,399.0000
MEX,*,53237,0.0000,399.0000
MEX,*,53239,0.0000,399.0000
MEX,*,53240,0.0000,399.0000
MEX,*,53247,0.0000,399.0000
MEX,*,53248,0.0000,399.0000
MEX,*,53250,0.0000,399.0000
MEX,*,53260,0.0000,399.0000
MEX,*,53270,0.0000,399.0000
MEX,*,53278,0.0000,399.0000
MEX,*,53279,0.0000,399.0000
MEX,*,53280,0.0000,399.0000
MEX,*,53283,0.0000,399.0000
MEX,*,53290,0.0000,399.0000
MEX,*,53296,0.0000,399.0000
MEX,*,53297,0.0000,399.0000
MEX,*,53298,0.0000,399.0000
MEX,*,05330,0.0000,399.0000
MEX,*,53300,0.0000,399.0000
MEX,*,53309,0.0000,399.0000
MEX,*,53310,0.0000,399.0000
MEX,*,53320,0.0000,399.0000
MEX,*,53329,0.0000,399.0000
MEX,*,53330,0.0000,399.0000
MEX,*,53338,0.0000,399.0000
MEX,*,53339,0.0000,399.0000
MEX,*,53340,0.0000,399.0000
MEX,*,53348,0.0000,399.0000
MEX,*,53350,0.0000,399.0000
MEX,*,53370,0.0000,399.0000
MEX,*,53378,0.0000,399.0000
MEX,*,53390,0.0000,399.0000
MEX,*,53398,0.0000,399.0000
MEX,*,53400,0.0000,399.0000
MEX,*,53410,0.0000,399.0000
MEX,*,53420,0.0000,399.0000
MEX,*,53425,0.0000,399.0000
MEX,*,53426,0.0000,399.0000
MEX,*,53427,0.0000,399.0000
MEX,*,53428,0.0000,399.0000
MEX,*,53430,0.0000,399.0000
MEX,*,53440,0.0000,399.0000
MEX,*,53450,0.0000,399.0000
MEX,*,53458,0.0000,399.0000
MEX,*,53459,0.0000,399.0000
MEX,*,53460,0.0000,399.0000
MEX,*,53470,0.0000,399.0000
MEX,*,05348,0.0000,399.0000
MEX,*,53489,0.0000,399.0000
MEX,*,05349,0.0000,399.0000
MEX,*,53490,0.0000,399.0000
MEX,*,53500,0.0000,399.0000
MEX,*,53519,0.0000,399.0000
MEX,*,53520,0.0000,399.0000
MEX,*,53529,0.0000,399.0000
MEX,*,53530,0.0000,399.0000
MEX,*,53533,0.0000,399.0000
MEX,*,53550,0.0000,399.0000
MEX,*,53560,0.0000,399.0000
MEX,*,53569,0.0000,399.0000
MEX,*,53570,0.0000,399.0000
MEX,*,53580,0.0000,399.0000
MEX,*,53598,0.0000,399.0000
MEX,*,05360,0.0000,399.0000
MEX,*,53640,0.0000,399.0000
MEX,*,53650,0.0000,399.0000
MEX,*,53653,0.0000,399.0000
MEX,*,53654,0.0000,399.0000
MEX,*,53655,0.0000,399.0000
MEX,*,53658,0.0000,399.0000
MEX,*,53659,0.0000,399.0000
MEX,*,53660,0.0000,399.0000
MEX,*,53664,0.0000,399.0000
MEX,*,53670,0.0000,399.0000
MEX,*,53680,0.0000,399.0000
MEX,*,53687,0.0000,399.0000
MEX,*,53688,0.0000,399.0000
MEX,*,53689,0.0000,399.0000
MEX,*,53690,0.0000,399.0000
MEX,*,53694,0.0000,399.0000
MEX,*,53695,0.0000,399.0000
MEX,*,53696,0.0000,399.0000
MEX,*,53697,0.0000,399.0000
MEX,*,53698,0.0000,399.0000
MEX,*,05370,0.0000,399.0000
MEX,*,53700,0.0000,399.0000
MEX,*,53708,0.0000,399.0000
MEX,*,53710,0.0000,399.0000
MEX,*,53713,0.0000,399.0000
MEX,*,53714,0.0000,399.0000
MEX,*,53716,0.0000,399.0000
MEX,*,53717,0.0000,399.0000
MEX,*,53718,0.0000,399.0000
MEX,*,53719,0.0000,399.0000
MEX,*,53730,0.0000,399.0000
MEX,*,53760,0.0000,399.0000
MEX,*,53770,0.0000,399.0000
MEX,*,53780,0.0000,399.0000
MEX,*,53787,0.0000,399.0000
MEX,*,53788,0.0000,399.0000
MEX,*,05379,0.0000,399.0000
MEX,*,53790,0.0000,399.0000
MEX,*,53798,0.0000,399.0000
MEX,*,53799,0.0000,399.0000
MEX,*,53800,0.0000,399.0000
MEX,*,53809,0.0000,399.0000
MEX,*,53810,0.0000,399.0000
MEX,*,53819,0.0000,399.0000
MEX,*,53820,0.0000,399.0000
MEX,*,53830,0.0000,399.0000
MEX,*,53839,0.0000,399.0000
MEX,*,53840,0.0000,399.0000
MEX,*,53900,0.0000,399.0000
MEX,*,53909,0.0000,399.0000
MEX,*,53910,0.0000,399.0000
MEX,*,53930,0.0000,399.0000
MEX,*,53940,0.0000,399.0000
MEX,*,53950,0.0000,399.0000
MEX,*,53960,0.0000,399.0000
MEX,*,53970,0.0000,399.0000
MEX,*,05400,0.0000,399.0000
MEX,*,54000,0.0000,399.0000
MEX,*,54009,0.0000,399.0000
MEX,*,54010,0.0000,399.0000
MEX,*,54015,0.0000,399.0000
MEX,*,54016,0.0000,399.0000
MEX,*,54017,0.0000,399.0000
MEX,*,54020,0.0000,399.0000
MEX,*,54021,0.0000,399.0000
MEX,*,54022,0.0000,399.0000
MEX,*,54023,0.0000,399.0000
MEX,*,54025,0.0000,399.0000
MEX,*,54026,0.0000,399.0000
MEX,*,54028,0.0000,399.0000
MEX,*,54030,0.0000,399.0000
MEX,*,54033,0.0000,399.0000
MEX,*,54037,0.0000,399.0000
MEX,*,54038,0.0000,399.0000
MEX,*,54040,0.0000,399.0000
MEX,*,54049,0.0000,399.0000
MEX,*,54050,0.0000,399.0000
MEX,*,54054,0.0000,399.0000
MEX,*,54055,0.0000,399.0000
MEX,*,54057,0.0000,399.0000
MEX,*,54059,0.0000,399.0000
MEX,*,54060,0.0000,399.0000
MEX,*,54063,0.0000,399.0000
MEX,*,54067,0.0000,399.0000
MEX,*,54068,0.0000,399.0000
MEX,*,54069,0.0000,399.0000
MEX,*,54070,0.0000,399.0000
MEX,*,54073,0.0000,399.0000
MEX,*,54075,0.0000,399.0000
MEX,*,54076,0.0000,399.0000
MEX,*,54080,0.0000,399.0000
MEX,*,54088,0.0000,399.0000
MEX,*,54090,0.0000,399.0000
MEX,*,54092,0.0000,399.0000
MEX,*,54093,0.0000,399.0000
MEX,*,54094,0.0000,399.0000
MEX,*,54098,0.0000,399.0000
